topic,timestamp,value
"tele/soil/pot0/moisture0","2017-06-13 03:33:27.949830","768"
"tele/soil/pot0/temp0","2017-06-13 03:38:21.396941","16.75"
"tele/soil/pot0/moisture0","2017-06-13 03:38:21.494360","768"
"tele/soil/pot0/temp0","2017-06-13 03:43:15.051686","16.68"
"tele/soil/pot0/moisture0","2017-06-13 03:43:15.106408","768"
"tele/soil/pot0/temp0","2017-06-13 03:48:11.290564","16.68"
"tele/soil/pot0/moisture0","2017-06-13 03:48:11.351887","768"
"tele/soil/pot0/temp0","2017-06-13 03:53:03.556001","16.68"
"tele/soil/pot0/moisture0","2017-06-13 03:53:03.604038","768"
"tele/soil/pot0/temp0","2017-06-13 03:58:11.265506","16.68"
"tele/soil/pot0/moisture0","2017-06-13 03:58:11.322477","767"
"tele/soil/pot0/temp0","2017-06-13 04:03:01.492728","16.68"
"tele/soil/pot0/moisture0","2017-06-13 04:03:01.542613","767"
"tele/soil/pot0/temp0","2017-06-13 04:07:54.747841","16.62"
"tele/soil/pot0/moisture0","2017-06-13 04:07:54.792673","767"
"tele/soil/pot0/temp0","2017-06-13 04:12:51.151167","16.62"
"tele/soil/pot0/moisture0","2017-06-13 04:12:51.255874","767"
"tele/soil/pot0/temp0","2017-06-13 04:17:43.349131","16.62"
"tele/soil/pot0/moisture0","2017-06-13 04:17:43.409141","767"
"tele/soil/pot0/temp0","2017-06-13 04:22:36.692416","16.56"
"tele/soil/pot0/moisture0","2017-06-13 04:22:36.744950","767"
"tele/soil/pot0/temp0","2017-06-13 04:27:30.650603","16.56"
"tele/soil/pot0/moisture0","2017-06-13 04:27:30.726090","767"
"tele/soil/pot0/temp0","2017-06-13 04:32:24.300056","16.56"
"tele/soil/pot0/moisture0","2017-06-13 04:32:24.359743","767"
"tele/soil/pot0/temp0","2017-06-13 04:37:17.718310","16.56"
"tele/soil/pot0/moisture0","2017-06-13 04:37:17.789522","767"
"tele/soil/pot0/temp0","2017-06-13 04:42:13.500308","16.50"
"tele/soil/pot0/moisture0","2017-06-13 04:42:13.571959","767"
"tele/soil/pot0/temp0","2017-06-13 04:47:06.281481","16.50"
"tele/soil/pot0/moisture0","2017-06-13 04:47:06.345252","767"
"tele/soil/pot0/temp0","2017-06-13 04:52:01.097815","16.50"
"tele/soil/pot0/moisture0","2017-06-13 04:52:01.219715","767"
"tele/soil/pot0/temp0","2017-06-13 04:56:54.819770","16.50"
"tele/soil/pot0/moisture0","2017-06-13 04:56:54.901755","767"
"tele/soil/pot0/temp0","2017-06-13 05:01:48.064877","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:01:48.123163","766"
"tele/soil/pot0/temp0","2017-06-13 05:06:44.426083","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:06:44.475274","766"
"tele/soil/pot0/temp0","2017-06-13 05:11:36.513560","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:11:36.587266","766"
"tele/soil/pot0/temp0","2017-06-13 05:16:30.181003","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:16:30.242767","766"
"tele/soil/pot0/temp0","2017-06-13 05:21:24.000796","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:21:24.054835","766"
"tele/soil/pot0/temp0","2017-06-13 05:26:17.710826","16.43"
"tele/soil/pot0/moisture0","2017-06-13 05:26:17.764210","766"
"tele/soil/pot0/temp0","2017-06-13 05:31:11.446450","16.37"
"tele/soil/pot0/moisture0","2017-06-13 05:31:11.531871","766"
"tele/soil/pot0/temp0","2017-06-13 05:36:11.257524","16.37"
"tele/soil/pot0/moisture0","2017-06-13 05:36:11.305209","766"
"tele/soil/pot0/temp0","2017-06-13 05:41:05.040410","16.37"
"tele/soil/pot0/moisture0","2017-06-13 05:41:05.154873","766"
"tele/soil/pot0/temp0","2017-06-13 05:45:57.371456","16.37"
"tele/soil/pot0/moisture0","2017-06-13 05:45:57.425028","766"
"tele/soil/pot0/temp0","2017-06-13 05:50:51.159121","16.31"
"tele/soil/pot0/moisture0","2017-06-13 05:50:51.215244","766"
"tele/soil/pot0/temp0","2017-06-13 05:55:45.001246","16.31"
"tele/soil/pot0/moisture0","2017-06-13 05:55:45.055180","766"
"tele/soil/pot0/temp0","2017-06-13 06:00:38.870989","16.31"
"tele/soil/pot0/moisture0","2017-06-13 06:00:38.941037","766"
"tele/soil/pot0/temp0","2017-06-13 06:05:34.711742","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:05:34.761850","766"
"tele/soil/pot0/temp0","2017-06-13 06:10:27.483390","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:10:27.543363","766"
"tele/soil/pot0/temp0","2017-06-13 06:15:21.255282","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:15:21.355651","766"
"tele/soil/pot0/temp0","2017-06-13 06:20:15.112496","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:20:15.187072","766"
"tele/soil/pot0/temp0","2017-06-13 06:25:09.237130","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:25:09.318528","766"
"tele/soil/pot0/temp0","2017-06-13 06:30:05.170562","16.25"
"tele/soil/pot0/moisture0","2017-06-13 06:30:05.233007","766"
"tele/soil/pot0/temp0","2017-06-13 06:34:58.038278","16.18"
"tele/soil/pot0/moisture0","2017-06-13 06:34:58.085613","766"
"tele/soil/pot0/temp0","2017-06-13 06:39:54.528205","16.18"
"tele/soil/pot0/moisture0","2017-06-13 06:39:54.571232","766"
"tele/soil/pot0/temp0","2017-06-13 06:44:49.789679","16.18"
"tele/soil/pot0/moisture0","2017-06-13 06:44:49.855085","766"
"tele/soil/pot0/temp0","2017-06-13 06:49:42.276430","16.18"
"tele/soil/pot0/moisture0","2017-06-13 06:49:42.324704","765"
"tele/soil/pot0/temp0","2017-06-13 06:54:36.199777","16.12"
"tele/soil/pot0/moisture0","2017-06-13 06:54:36.266519","766"
"tele/soil/pot0/temp0","2017-06-13 06:57:41.082345","85.00"
"tele/soil/pot0/moisture0","2017-06-13 06:57:41.136046","777"
"tele/soil/pot0/temp0","2017-06-13 07:02:36.019469","16.18"
"tele/soil/pot0/moisture0","2017-06-13 07:02:36.085480","767"
"tele/soil/pot0/temp0","2017-06-13 07:07:28.346737","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:07:28.394361","766"
"tele/soil/pot0/temp0","2017-06-13 07:12:22.471606","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:12:22.584740","766"
"tele/soil/pot0/temp0","2017-06-13 07:17:16.356942","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:17:16.403012","766"
"tele/soil/pot0/temp0","2017-06-13 07:22:09.914662","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:22:09.960573","766"
"tele/soil/pot0/temp0","2017-06-13 07:27:10.871360","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:27:10.925563","766"
"tele/soil/pot0/temp0","2017-06-13 07:32:02.109997","16.12"
"tele/soil/pot0/moisture0","2017-06-13 07:32:02.162963","766"
"tele/soil/pot0/temp0","2017-06-13 07:36:57.779037","16.06"
"tele/soil/pot0/moisture0","2017-06-13 07:36:57.837112","766"
"tele/soil/pot0/temp0","2017-06-13 07:41:52.373166","16.06"
"tele/soil/pot0/moisture0","2017-06-13 07:41:52.440483","766"
"tele/soil/pot0/temp0","2017-06-13 07:46:45.342650","16.06"
"tele/soil/pot0/moisture0","2017-06-13 07:46:45.471696","766"
"tele/soil/pot0/temp0","2017-06-13 07:51:39.298904","16.06"
"tele/soil/pot0/moisture0","2017-06-13 07:51:39.356795","766"
"tele/soil/pot0/temp0","2017-06-13 07:56:33.237559","16.06"
"tele/soil/pot0/moisture0","2017-06-13 07:56:33.291547","766"
"tele/soil/pot0/temp0","2017-06-13 08:01:26.976521","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:01:27.028158","766"
"tele/soil/pot0/temp0","2017-06-13 08:06:23.150573","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:06:23.280032","766"
"tele/soil/pot0/temp0","2017-06-13 08:11:15.659715","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:11:15.705713","766"
"tele/soil/pot0/temp0","2017-06-13 08:16:11.506922","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:16:11.554197","766"
"tele/soil/pot0/temp0","2017-06-13 08:21:04.491233","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:21:04.543092","766"
"tele/soil/pot0/temp0","2017-06-13 08:25:58.275283","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:25:58.327246","766"
"tele/soil/pot0/temp0","2017-06-13 08:30:51.621125","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:30:51.685844","766"
"tele/soil/pot0/temp0","2017-06-13 08:35:46.007593","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:35:46.063762","766"
"tele/soil/pot0/temp0","2017-06-13 08:40:39.392623","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:40:39.458690","766"
"tele/soil/pot0/temp0","2017-06-13 08:45:33.179744","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:45:33.233590","766"
"tele/soil/pot0/temp0","2017-06-13 08:50:27.229253","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:50:27.332354","766"
"tele/soil/pot0/temp0","2017-06-13 08:55:21.077308","16.06"
"tele/soil/pot0/moisture0","2017-06-13 08:55:21.122050","766"
"tele/soil/pot0/temp0","2017-06-13 09:00:14.851669","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:00:14.905783","766"
"tele/soil/pot0/temp0","2017-06-13 09:05:09.125259","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:05:09.251280","766"
"tele/soil/pot0/temp0","2017-06-13 09:10:03.217838","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:10:03.300494","765"
"tele/soil/pot0/temp0","2017-06-13 09:14:57.092213","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:14:57.146268","766"
"tele/soil/pot0/temp0","2017-06-13 09:19:53.165510","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:19:53.220552","766"
"tele/soil/pot0/temp0","2017-06-13 09:24:45.910763","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:24:45.982365","766"
"tele/soil/pot0/temp0","2017-06-13 09:29:39.838703","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:29:39.884021","766"
"tele/soil/pot0/temp0","2017-06-13 09:34:33.820433","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:34:33.873799","765"
"tele/soil/pot0/temp0","2017-06-13 09:39:27.921244","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:39:27.973900","766"
"tele/soil/pot0/temp0","2017-06-13 09:44:21.779941","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:44:21.835258","766"
"tele/soil/pot0/temp0","2017-06-13 09:49:15.671812","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:49:15.758282","766"
"tele/soil/pot0/temp0","2017-06-13 09:54:11.382263","16.06"
"tele/soil/pot0/moisture0","2017-06-13 09:54:11.448782","766"
"tele/soil/pot0/temp0","2017-06-13 09:59:06.301648","16.00"
"tele/soil/pot0/moisture0","2017-06-13 09:59:06.352458","766"
"tele/soil/pot0/temp0","2017-06-13 10:03:59.906993","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:04:00.029279","766"
"tele/soil/pot0/temp0","2017-06-13 10:08:53.409830","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:08:53.580278","766"
"tele/soil/pot0/temp0","2017-06-13 10:13:47.890503","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:13:47.976151","766"
"tele/soil/pot0/temp0","2017-06-13 10:18:41.580616","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:18:41.653561","766"
"tele/soil/pot0/temp0","2017-06-13 10:23:35.582930","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:23:35.636707","766"
"tele/soil/pot0/temp0","2017-06-13 10:28:29.532006","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:28:29.576533","766"
"tele/soil/pot0/temp0","2017-06-13 10:33:25.521206","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:33:25.573655","766"
"tele/soil/pot0/temp0","2017-06-13 10:38:18.130366","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:38:18.177806","766"
"tele/soil/pot0/temp0","2017-06-13 10:43:14.480066","16.06"
"tele/soil/pot0/moisture0","2017-06-13 10:43:14.539692","766"
"tele/soil/pot0/temp0","2017-06-13 10:48:07.992842","16.12"
"tele/soil/pot0/moisture0","2017-06-13 10:48:08.059630","766"
"tele/soil/pot0/temp0","2017-06-13 10:53:01.136164","16.12"
"tele/soil/pot0/moisture0","2017-06-13 10:53:01.202604","761"
"tele/soil/pot0/temp0","2017-06-13 10:57:55.058451","16.12"
"tele/soil/pot0/moisture0","2017-06-13 10:57:55.136505","766"
"tele/soil/pot0/temp0","2017-06-13 11:02:49.157493","16.12"
"tele/soil/pot0/moisture0","2017-06-13 11:02:49.225821","766"
"tele/soil/pot0/temp0","2017-06-13 11:07:46.186676","16.12"
"tele/soil/pot0/moisture0","2017-06-13 11:07:46.245317","766"
"tele/soil/pot0/temp0","2017-06-13 11:12:38.269050","16.18"
"tele/soil/pot0/moisture0","2017-06-13 11:12:38.374001","764"
"tele/soil/pot0/temp0","2017-06-13 11:17:32.230736","16.18"
"tele/soil/pot0/moisture0","2017-06-13 11:17:32.291077","724"
"tele/soil/pot0/temp0","2017-06-13 11:22:28.378008","16.18"
"tele/soil/pot0/moisture0","2017-06-13 11:22:28.415941","766"
"tele/soil/pot0/temp0","2017-06-13 11:27:25.581573","16.18"
"tele/soil/pot0/moisture0","2017-06-13 11:27:25.651589","766"
"tele/soil/pot0/temp0","2017-06-13 11:32:19.528750","16.18"
"tele/soil/pot0/moisture0","2017-06-13 11:32:19.579981","766"
"tele/soil/pot0/temp0","2017-06-13 11:37:18.436064","16.25"
"tele/soil/pot0/moisture0","2017-06-13 11:37:18.486346","766"
"tele/soil/pot0/temp0","2017-06-13 11:42:10.312103","16.25"
"tele/soil/pot0/moisture0","2017-06-13 11:42:10.402513","766"
"tele/soil/pot0/temp0","2017-06-13 11:47:04.649858","16.25"
"tele/soil/pot0/moisture0","2017-06-13 11:47:04.701053","766"
"tele/soil/pot0/temp0","2017-06-13 11:51:58.165635","16.25"
"tele/soil/pot0/moisture0","2017-06-13 11:51:58.211368","766"
"tele/soil/pot0/temp0","2017-06-13 11:56:52.284072","16.25"
"tele/soil/pot0/moisture0","2017-06-13 11:56:52.375966","766"
"tele/soil/pot0/temp0","2017-06-13 12:01:46.187753","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:01:46.253384","766"
"tele/soil/pot0/temp0","2017-06-13 12:06:39.969659","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:06:40.041900","766"
"tele/soil/pot0/temp0","2017-06-13 12:11:33.983283","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:11:34.034163","766"
"tele/soil/pot0/temp0","2017-06-13 12:16:30.738721","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:16:30.785296","766"
"tele/soil/pot0/temp0","2017-06-13 12:21:23.670639","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:21:23.775129","766"
"tele/soil/pot0/temp0","2017-06-13 12:26:16.922171","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:26:16.980886","766"
"tele/soil/pot0/temp0","2017-06-13 12:31:10.799923","16.31"
"tele/soil/pot0/moisture0","2017-06-13 12:31:10.853770","766"
"tele/soil/pot0/temp0","2017-06-13 12:36:10.658140","16.37"
"tele/soil/pot0/moisture0","2017-06-13 12:36:10.727434","766"
"tele/soil/pot0/temp0","2017-06-13 12:41:01.889133","16.37"
"tele/soil/pot0/moisture0","2017-06-13 12:41:01.931453","766"
"tele/soil/pot0/temp0","2017-06-13 12:45:59.326159","16.43"
"tele/soil/pot0/moisture0","2017-06-13 12:45:59.369693","766"
"tele/soil/pot0/temp0","2017-06-13 12:50:51.416528","16.43"
"tele/soil/pot0/moisture0","2017-06-13 12:50:51.494776","766"
"tele/soil/pot0/temp0","2017-06-13 12:55:46.505227","16.43"
"tele/soil/pot0/moisture0","2017-06-13 12:55:46.555823","766"
"tele/soil/pot0/temp0","2017-06-13 13:00:39.603930","16.43"
"tele/soil/pot0/moisture0","2017-06-13 13:00:39.679957","766"
"tele/soil/pot0/temp0","2017-06-13 13:05:33.265808","16.43"
"tele/soil/pot0/moisture0","2017-06-13 13:05:33.322095","766"
"tele/soil/pot0/temp0","2017-06-13 13:10:28.755535","16.50"
"tele/soil/pot0/moisture0","2017-06-13 13:10:28.812089","766"
"tele/soil/pot0/temp0","2017-06-13 13:15:21.983014","16.50"
"tele/soil/pot0/moisture0","2017-06-13 13:15:22.035599","766"
"tele/soil/pot0/temp0","2017-06-13 13:20:18.462508","16.50"
"tele/soil/pot0/moisture0","2017-06-13 13:20:18.552258","766"
"tele/soil/pot0/temp0","2017-06-13 13:25:11.040414","16.56"
"tele/soil/pot0/moisture0","2017-06-13 13:25:11.089521","760"
"tele/soil/pot0/temp0","2017-06-13 13:30:04.727823","16.56"
"tele/soil/pot0/moisture0","2017-06-13 13:30:04.790995","766"
"tele/soil/pot0/temp0","2017-06-13 13:34:59.338228","16.56"
"tele/soil/pot0/moisture0","2017-06-13 13:34:59.388223","766"
"tele/soil/pot0/temp0","2017-06-13 13:39:55.072146","16.62"
"tele/soil/pot0/moisture0","2017-06-13 13:39:55.124810","767"
"tele/soil/pot0/temp0","2017-06-13 13:44:48.057933","16.62"
"tele/soil/pot0/moisture0","2017-06-13 13:44:48.101257","766"
"tele/soil/pot0/temp0","2017-06-13 13:49:43.345773","16.62"
"tele/soil/pot0/moisture0","2017-06-13 13:49:43.394744","766"
"tele/soil/pot0/temp0","2017-06-13 13:54:35.944639","16.68"
"tele/soil/pot0/moisture0","2017-06-13 13:54:35.991640","766"
"tele/soil/pot0/temp0","2017-06-13 13:59:30.065534","16.68"
"tele/soil/pot0/moisture0","2017-06-13 13:59:30.137154","766"
"tele/soil/pot0/temp0","2017-06-13 14:04:25.757838","16.68"
"tele/soil/pot0/moisture0","2017-06-13 14:04:25.810540","766"
"tele/soil/pot0/temp0","2017-06-13 14:09:19.141806","16.75"
"tele/soil/pot0/moisture0","2017-06-13 14:09:19.251270","766"
"tele/soil/pot0/temp0","2017-06-13 14:14:15.470360","16.75"
"tele/soil/pot0/moisture0","2017-06-13 14:14:15.536268","766"
"tele/soil/pot0/temp0","2017-06-13 14:19:07.982250","16.81"
"tele/soil/pot0/moisture0","2017-06-13 14:19:08.065752","766"
"tele/soil/pot0/temp0","2017-06-13 14:24:02.183948","16.81"
"tele/soil/pot0/moisture0","2017-06-13 14:24:02.229608","767"
"tele/soil/pot0/temp0","2017-06-13 14:28:56.111200","16.81"
"tele/soil/pot0/moisture0","2017-06-13 14:28:56.165229","767"
"tele/soil/pot0/temp0","2017-06-13 14:33:50.283106","16.87"
"tele/soil/pot0/moisture0","2017-06-13 14:33:50.329750","767"
"tele/soil/pot0/temp0","2017-06-13 14:38:47.065975","16.87"
"tele/soil/pot0/moisture0","2017-06-13 14:38:47.116142","767"
"tele/soil/pot0/temp0","2017-06-13 14:43:39.609187","16.87"
"tele/soil/pot0/moisture0","2017-06-13 14:43:39.653616","767"
"tele/soil/pot0/temp0","2017-06-13 14:48:36.053696","16.93"
"tele/soil/pot0/moisture0","2017-06-13 14:48:36.163858","767"
"tele/soil/pot0/temp0","2017-06-13 14:53:29.031039","16.93"
"tele/soil/pot0/moisture0","2017-06-13 14:53:29.186947","767"
"tele/soil/pot0/temp0","2017-06-13 14:58:22.646246","17.00"
"tele/soil/pot0/moisture0","2017-06-13 14:58:22.709912","767"
"tele/soil/pot0/temp0","2017-06-13 15:03:16.704413","17.00"
"tele/soil/pot0/moisture0","2017-06-13 15:03:16.761115","767"
"tele/soil/pot0/temp0","2017-06-13 15:08:10.668315","17.06"
"tele/soil/pot0/moisture0","2017-06-13 15:08:10.802626","767"
"tele/soil/pot0/temp0","2017-06-13 15:13:06.966846","17.06"
"tele/soil/pot0/moisture0","2017-06-13 15:13:07.012206","740"
"tele/soil/pot0/temp0","2017-06-13 15:17:59.214143","17.06"
"tele/soil/pot0/moisture0","2017-06-13 15:17:59.272140","767"
"tele/soil/pot0/temp0","2017-06-13 15:22:53.198146","17.12"
"tele/soil/pot0/moisture0","2017-06-13 15:22:53.244703","767"
"tele/soil/pot0/temp0","2017-06-13 15:27:47.022426","17.18"
"tele/soil/pot0/moisture0","2017-06-13 15:27:47.079157","767"
"tele/soil/pot0/temp0","2017-06-13 15:32:41.244098","17.18"
"tele/soil/pot0/moisture0","2017-06-13 15:32:41.293769","767"
"tele/soil/pot0/temp0","2017-06-13 15:37:37.644998","17.18"
"tele/soil/pot0/moisture0","2017-06-13 15:37:37.705881","767"
"tele/soil/pot0/temp0","2017-06-13 15:42:30.087201","17.25"
"tele/soil/pot0/moisture0","2017-06-13 15:42:30.163240","759"
"tele/soil/pot0/temp0","2017-06-13 15:47:26.517984","17.25"
"tele/soil/pot0/moisture0","2017-06-13 15:47:26.597474","768"
"tele/soil/pot0/temp0","2017-06-13 15:52:21.050803","17.31"
"tele/soil/pot0/moisture0","2017-06-13 15:52:21.105622","767"
"tele/soil/pot0/temp0","2017-06-13 15:57:14.097204","17.31"
"tele/soil/pot0/moisture0","2017-06-13 15:57:14.175006","767"
"tele/soil/pot0/temp0","2017-06-13 16:02:07.586787","17.37"
"tele/soil/pot0/moisture0","2017-06-13 16:02:07.650130","767"
"tele/soil/pot0/temp0","2017-06-13 16:07:01.315022","17.37"
"tele/soil/pot0/moisture0","2017-06-13 16:07:01.359808","767"
"tele/soil/pot0/temp0","2017-06-13 16:11:54.888191","17.43"
"tele/soil/pot0/moisture0","2017-06-13 16:11:54.934969","767"
"tele/soil/pot0/temp0","2017-06-13 16:16:50.414423","17.43"
"tele/soil/pot0/moisture0","2017-06-13 16:16:50.461805","767"
"tele/soil/pot0/temp0","2017-06-13 16:21:43.201706","17.43"
"tele/soil/pot0/moisture0","2017-06-13 16:21:43.273186","767"
"tele/soil/pot0/temp0","2017-06-13 16:26:39.135076","17.50"
"tele/soil/pot0/moisture0","2017-06-13 16:26:39.182323","767"
"tele/soil/pot0/temp0","2017-06-13 16:31:32.120579","17.43"
"tele/soil/pot0/moisture0","2017-06-13 16:31:32.191759","767"
"tele/soil/pot0/temp0","2017-06-13 16:36:26.005662","17.50"
"tele/soil/pot0/moisture0","2017-06-13 16:36:26.051963","768"
"tele/soil/pot0/temp0","2017-06-13 16:41:20.184998","17.50"
"tele/soil/pot0/moisture0","2017-06-13 16:41:20.254023","768"
"tele/soil/pot0/temp0","2017-06-13 16:46:15.764930","17.56"
"tele/soil/pot0/moisture0","2017-06-13 16:46:15.817212","767"
"tele/soil/pot0/temp0","2017-06-13 16:51:12.382633","17.62"
"tele/soil/pot0/moisture0","2017-06-13 16:51:12.461599","768"
"tele/soil/pot0/temp0","2017-06-13 16:56:06.590205","17.62"
"tele/soil/pot0/moisture0","2017-06-13 16:56:06.652369","767"
"tele/soil/pot0/temp0","2017-06-13 17:00:59.353797","17.68"
"tele/soil/pot0/moisture0","2017-06-13 17:00:59.403538","767"
"tele/soil/pot0/temp0","2017-06-13 17:05:53.256526","17.68"
"tele/soil/pot0/moisture0","2017-06-13 17:05:53.346571","767"
"tele/soil/pot0/temp0","2017-06-13 17:10:49.537368","17.68"
"tele/soil/pot0/moisture0","2017-06-13 17:10:49.591578","768"
"tele/soil/pot0/temp0","2017-06-13 17:15:42.020292","17.68"
"tele/soil/pot0/moisture0","2017-06-13 17:15:42.080052","768"
"tele/soil/pot0/temp0","2017-06-13 17:20:36.132134","17.75"
"tele/soil/pot0/moisture0","2017-06-13 17:20:36.196414","768"
"tele/soil/pot0/temp0","2017-06-13 17:25:30.118780","17.81"
"tele/soil/pot0/moisture0","2017-06-13 17:25:30.200325","768"
"tele/soil/pot0/temp0","2017-06-13 17:30:23.770915","17.81"
"tele/soil/pot0/moisture0","2017-06-13 17:30:23.836069","768"
"tele/soil/pot0/temp0","2017-06-13 17:35:17.298356","17.81"
"tele/soil/pot0/moisture0","2017-06-13 17:35:17.374572","768"
"tele/soil/pot0/temp0","2017-06-13 17:40:13.788329","17.87"
"tele/soil/pot0/moisture0","2017-06-13 17:40:13.855974","768"
"tele/soil/pot0/temp0","2017-06-13 17:45:05.909751","17.93"
"tele/soil/pot0/moisture0","2017-06-13 17:45:05.998326","768"
"tele/soil/pot0/temp0","2017-06-13 17:50:00.402894","17.93"
"tele/soil/pot0/moisture0","2017-06-13 17:50:00.474039","768"
"tele/soil/pot0/temp0","2017-06-13 17:54:53.891669","18.00"
"tele/soil/pot0/moisture0","2017-06-13 17:54:53.975233","768"
"tele/soil/pot0/temp0","2017-06-13 17:59:49.244897","18.00"
"tele/soil/pot0/moisture0","2017-06-13 17:59:49.296017","768"
"tele/soil/pot0/temp0","2017-06-13 18:04:42.352802","18.06"
"tele/soil/pot0/moisture0","2017-06-13 18:04:42.415048","768"
"tele/soil/pot0/temp0","2017-06-13 18:09:35.510229","18.06"
"tele/soil/pot0/moisture0","2017-06-13 18:09:35.566030","768"
"tele/soil/pot0/temp0","2017-06-13 18:14:29.283822","18.06"
"tele/soil/pot0/moisture0","2017-06-13 18:14:29.377056","768"
"tele/soil/pot0/temp0","2017-06-13 18:19:23.005589","18.12"
"tele/soil/pot0/moisture0","2017-06-13 18:19:23.077340","768"
"tele/soil/pot0/temp0","2017-06-13 18:24:16.581598","18.12"
"tele/soil/pot0/moisture0","2017-06-13 18:24:16.636840","768"
"tele/soil/pot0/temp0","2017-06-13 18:29:12.665982","18.18"
"tele/soil/pot0/moisture0","2017-06-13 18:29:12.725061","768"
"tele/soil/pot0/temp0","2017-06-13 18:33:54.000542","85.00"
"tele/soil/pot0/moisture0","2017-06-13 18:33:54.082496","780"
"tele/soil/pot0/temp0","2017-06-13 18:38:46.736109","18.18"
"tele/soil/pot0/moisture0","2017-06-13 18:38:46.790765","769"
"tele/soil/pot0/temp0","2017-06-13 18:43:40.557296","18.25"
"tele/soil/pot0/moisture0","2017-06-13 18:43:40.622401","769"
"tele/soil/pot0/temp0","2017-06-13 18:48:34.478189","18.25"
"tele/soil/pot0/moisture0","2017-06-13 18:48:34.525174","769"
"tele/soil/pot0/temp0","2017-06-13 18:53:28.230498","18.31"
"tele/soil/pot0/moisture0","2017-06-13 18:53:28.283694","769"
"tele/soil/pot0/temp0","2017-06-13 18:58:22.002061","18.31"
"tele/soil/pot0/moisture0","2017-06-13 18:58:22.056342","769"
"tele/soil/pot0/temp0","2017-06-13 19:03:15.641058","18.31"
"tele/soil/pot0/moisture0","2017-06-13 19:03:15.709609","769"
"tele/soil/pot0/temp0","2017-06-13 19:08:15.350216","18.31"
"tele/soil/pot0/moisture0","2017-06-13 19:08:15.431067","769"
"tele/soil/pot0/temp0","2017-06-13 19:13:10.199689","18.37"
"tele/soil/pot0/moisture0","2017-06-13 19:13:10.269066","768"
"tele/soil/pot0/temp0","2017-06-13 19:18:09.490267","18.37"
"tele/soil/pot0/moisture0","2017-06-13 19:18:09.539563","768"
"tele/soil/pot0/temp0","2017-06-13 19:23:00.166769","18.37"
"tele/soil/pot0/moisture0","2017-06-13 19:23:00.212654","767"
"tele/soil/pot0/temp0","2017-06-13 19:27:53.721735","18.37"
"tele/soil/pot0/moisture0","2017-06-13 19:27:53.780418","768"
"tele/soil/pot0/temp0","2017-06-13 19:32:48.140539","18.43"
"tele/soil/pot0/moisture0","2017-06-13 19:32:48.228488","768"
"tele/soil/pot0/temp0","2017-06-13 19:37:41.185065","18.50"
